time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1773200175020904000,66.44790405273437,0.9301319122314453,0.28461140394210815,0.05270939692854881,0.22599278390407562,0.03672728314995766,-0.5862921476364136,-2.65380597114563
1773200175036927200,66.46392724609375,0.9300701022148132,0.28457111120224,0.0527750663459301,0.2262822985649109,0.036762967705726624,-0.5862322449684143,-2.6531779766082764
1773200175052916700,66.47991674804688,0.9298673868179321,0.28466498851776123,0.05322691798210144,0.22689072787761688,0.03625587373971939,-0.5866265892982483,-2.6519877910614014
1773200175068909800,66.49590991210937,0.9296873807907104,0.28486746549606323,0.05371975898742676,0.22725807130336761,0.03555496782064438,-0.5872716903686523,-2.6513521671295166
1773200175084928800,66.5119287109375,0.929526686668396,0.2850421667098999,0.05405277758836746,0.22761721909046173,0.03518502786755562,-0.5877804160118103,-2.6506454944610596
1773200175100923000,66.5279228515625,0.9294409155845642,0.28520703315734863,0.05391917750239372,0.2277921438217163,0.035711195319890976,-0.5880395174026489,-2.650083303451538
1773200175116914200,66.5439140625,0.9294652342796326,0.2853087782859802,0.05329609289765358,0.22771239280700684,0.037099432200193405,-0.5879321098327637,-2.649838924407959
1773200175132904400,66.55990454101563,0.9295509457588196,0.2852775752544403,0.052501872181892395,0.22758600115776062,0.03874845802783966,-0.5874706506729126,-2.649648427963257
1773200175148925400,66.57592553710937,0.9295704960823059,0.28532305359840393,0.05173572897911072,0.22762466967105865,0.040501974523067474,-0.5871714353561401,-2.6490557193756104
1773200175164916500,66.59191650390625,0.9295492768287659,0.2856142520904541,0.05114160105586052,0.22748036682605743,0.04190094396471977,-0.5874646306037903,-2.6489083766937256
1773200175180907800,66.60790771484375,0.9294095039367676,0.2860640585422516,0.05085152015089989,0.22755128145217896,0.042883098125457764,-0.5882234573364258,-2.6483800411224365
1773200175196931000,66.62393115234374,0.9292363524436951,0.28647029399871826,0.05075497552752495,0.22776854038238525,0.04351452738046646,-0.5889857411384583,-2.6476433277130127
1773200175212922000,66.63992211914062,0.9290636777877808,0.2867298722267151,0.05083977431058884,0.22812728583812714,0.043752074241638184,-0.5895373225212097,-2.6467437744140625
1773200175228912600,66.65591259765625,0.9289314150810242,0.2867710590362549,0.05114166438579559,0.22854650020599365,0.043411362916231155,-0.5897554755210876,-2.6459248065948486
1773200175244904000,66.67190405273438,0.9287959933280945,0.2865830957889557,0.05161423981189728,0.22922539710998535,0.04273111745715141,-0.589586079120636,-2.6446897983551025
1773200175260925000,66.68792504882812,0.9285906553268433,0.28619375824928284,0.05223703756928444,0.23039917647838593,0.04194330796599388,-0.589065670967102,-2.642455816268921
1773200175276917200,66.70391723632812,0.9281566739082336,0.28625234961509705,0.05273481085896492,0.23195692896842957,0.04200020432472229,-0.5893712639808655,-2.639052629470825
1773200175292907800,66.71990771484376,0.9276037216186523,0.286832332611084,0.05297207832336426,0.23339366912841797,0.042892083525657654,-0.5906007885932922,-2.6355578899383545
1773200175308930000,66.73592993164063,0.9269657135009766,0.2876740097999573,0.05300261452794075,0.2348809689283371,0.04445914179086685,-0.5922466516494751,-2.6316988468170166
1773200175324921600,66.75192163085937,0.9262487888336182,0.2887769341468811,0.052720893174409866,0.23641404509544373,0.04693728685379028,-0.5942487716674805,-2.627413511276245
1773200175340911900,66.76791186523438,0.9255096912384033,0.29018890857696533,0.05227811634540558,0.23767484724521637,0.04979860782623291,-0.5967965722084045,-2.623528003692627
1773200175356905200,66.7839052734375,0.9247964024543762,0.29175302386283875,0.0518619678914547,0.23862573504447937,0.05249544605612755,-0.5996764898300171,-2.6203150749206543
1773200175372924200,66.79992407226563,0.924166738986969,0.2930662930011749,0.05182959884405136,0.23946137726306915,0.05409755930304527,-0.602260410785675,-2.617717981338501
1773200175388916000,66.815916015625,0.9236434698104858,0.293874591588974,0.05220659822225571,0.24040581285953522,0.05452902987599373,-0.6040400266647339,-2.615339994430542
1773200175404908000,66.83190795898437,0.9232640862464905,0.2942626178264618,0.052783772349357605,0.24126091599464417,0.054158974438905716,-0.6050868630409241,-2.6134893894195557
1773200175420930300,66.84793041992188,0.9231661558151245,0.29398977756500244,0.053666334599256516,0.2417733073234558,0.0523904450237751,-0.6049889922142029,-2.6129539012908936
1773200175436921300,66.86392138671874,0.9232374429702759,0.2936667501926422,0.05432569980621338,0.24174624681472778,0.05067925527691841,-0.6046988368034363,-2.61358904838562
1773200175452912600,66.87991259765624,0.9236523509025574,0.2935803234577179,0.054118819534778595,0.240308478474617,0.05000397935509682,-0.6044902205467224,-2.6169402599334717
1773200175468903000,66.89590283203125,0.9243546724319458,0.29363179206848145,0.053368501365184784,0.23769886791706085,0.04975913465023041,-0.6043302416801453,-2.6226840019226074
1773200175484925200,66.91192529296875,0.9250504970550537,0.29386433959007263,0.052561480551958084,0.2348674088716507,0.04960170388221741,-0.6045217514038086,-2.6288373470306396
1773200175500918000,66.92791796875,0.9257798194885254,0.294033408164978,0.05172784999012947,0.23194915056228638,0.04939699545502663,-0.6045803427696228,-2.6352033615112305
1773200175516908000,66.94390795898437,0.9266611337661743,0.29376548528671265,0.05066131800413132,0.22898563742637634,0.049389276653528214,-0.6036406755447388,-2.6417031288146973
1773200175532927700,66.959927734375,0.9275568723678589,0.2930600345134735,0.049531906843185425,0.22649681568145752,0.049595851451158524,-0.6017637848854065,-2.6472008228302
1773200175548920300,66.97592041015625,0.9281373620033264,0.29207906126976013,0.04892373085021973,0.2255156934261322,0.049584973603487015,-0.5995185971260071,-2.6495492458343506
1773200175564910300,66.99191040039062,0.9287362098693848,0.29117628931999207,0.04861850664019585,0.2242804318666458,0.04877139627933502,-0.5976003408432007,-2.652660846710205
1773200175580903000,67.00790283203125,0.9292590618133545,0.29044654965400696,0.04881330952048302,0.22301512956619263,0.046942830085754395,-0.5962848663330078,-2.6560890674591064
1773200175596926200,67.02392626953124,0.9297446012496948,0.2899039685726166,0.049176041036844254,0.2216133028268814,0.04476750269532204,-0.5954355597496033,-2.659868001937866
1773200175612917500,67.03991748046874,0.9302076697349548,0.2895627021789551,0.04944596812129021,0.22005051374435425,0.04281413555145264,-0.5949509739875793,-2.663884401321411
1773200175628906000,67.05590600585937,0.9306482076644897,0.2893751859664917,0.04939572885632515,0.21843963861465454,0.04163866862654686,-0.5946187973022461,-2.6677443981170654
1773200175644928300,67.07192822265625,0.9310385584831238,0.2892583906650543,0.04912105202674866,0.21698863804340363,0.04112563654780388,-0.5943120121955872,-2.671050548553467
1773200175660922000,67.08792211914063,0.9313238263130188,0.2892276346683502,0.04870598018169403,0.21589617431163788,0.04124020040035248,-0.5940961837768555,-2.6733815670013428
1773200175676912600,67.10391259765625,0.9314959049224854,0.28935128450393677,0.048276156187057495,0.21508292853832245,0.04168541356921196,-0.5941755771636963,-2.6749820709228516
1773200175692902700,67.11990258789062,0.9315748810768127,0.2895523011684418,0.04795489460229874,0.21454142034053802,0.042132772505283356,-0.5944532752037048,-2.6759796142578125
1773200175708925000,67.13592504882813,0.9317654967308044,0.2895248234272003,0.047519221901893616,0.21384666860103607,0.04258456081151962,-0.5942193865776062,-2.6773524284362793
1773200175724915200,67.15191528320312,0.932043194770813,0.28922465443611145,0.04692186415195465,0.21317385137081146,0.043247289955616,-0.5933539271354675,-2.6786718368530273
