time,seconds_elapsed,dBFS
1773200118213000000,9.64,-20
1773200118324000000,9.751,-21
1773200118435000000,9.862,-25
1773200118546000000,9.972999755859375,-26
1773200118657000000,10.084,-27
1773200118769000000,10.196,-27
1773200118878000000,10.305000244140626,-29
1773200118990000000,10.417000244140626,-25
1773200119101000000,10.528,-22
1773200119212000000,10.639,-24
1773200119324000000,10.751,-23
1773200119436000000,10.863,-23
1773200119546000000,10.972999755859375,-24
1773200119657000000,11.084,-23
1773200119768000000,11.195,-24
1773200119878000000,11.305000244140626,-23
1773200119991000000,11.418,-24
1773200120102000000,11.529000244140626,-25
1773200120213000000,11.64,-22
1773200120324000000,11.751,-22
1773200120433000000,11.86,-18
1773200120546000000,11.972999755859375,-23
1773200120656000000,12.083,-24
1773200120768000000,12.195,-24
1773200120879000000,12.306,-26
1773200120990000000,12.417000244140626,-26
1773200121100000000,12.527,-20
1773200121210000000,12.636999755859375,-20
1773200121325000000,12.752,-26
1773200121436000000,12.863,-27
1773200121544000000,12.971,-26
1773200121655000000,13.082,-26
1773200121767000000,13.194,-24
1773200121878000000,13.305000244140626,-25
