time,seconds_elapsed,dBFS
1773230715228000000,298.846,-30
1773230715338000000,298.95599975585935,-41
1773230715449000000,299.067,-31
1773230715560000000,299.178,-37
1773230715671000000,299.289,-31
1773230715780000000,299.398,-26
1773230715893000000,299.511,-21
1773230716004000000,299.622,-23
1773230716117000000,299.735,-19
1773230716225000000,299.843,-13
1773230716337000000,299.955,-18
1773230716449000000,300.067,-22
1773230716560000000,300.178,-26
1773230716670000000,300.2880002441406,-20
1773230716780000000,300.398,-18
1773230716893000000,300.511,-17
1773230717004000000,300.622,-16
1773230717115000000,300.733,-26
1773230717227000000,300.845,-14
1773230717337000000,300.955,-14
1773230717448000000,301.066,-20
1773230717560000000,301.178,-19
1773230717671000000,301.289,-25
1773230717780000000,301.398,-18
1773230717892000000,301.51,-20
1773230718003000000,301.621,-21
1773230718115000000,301.733,-23
1773230718225000000,301.843,-21
1773230718336000000,301.954,-20
1773230718448000000,302.066,-22
1773230718559000000,302.177,-17
1773230718670000000,302.2880002441406,-17
1773230718780000000,302.398,-13
1773230718892000000,302.51,-25
1773230719003000000,302.621,-21
1773230719114000000,302.73199975585936,-17
1773230719225000000,302.843,-12
1773230719337000000,302.955,-21
1773230719445000000,303.063,-18
